-99.082,19.626,68
-99.177,19.411,68
-99.134,19.394,68
-99.231,19.514,68
-99.14,19.433,68
-99.162,19.423,68
-99.162,19.425,68
-99.182,19.295,68
-99.093,19.414,68
-99.186,19.353,68
-99.174,19.388,68
-99.165,19.426,68
-99.164,19.428,68
-99.161,19.431,68
-98.973,19.712,67
-99.267,19.515,67
-99.104,19.263,67
-99.162,19.427,67
-99.138,19.395,67
-99.188,19.399,67
-99.161,19.415,67
-99.163,19.41,67
-99.132,19.43,67
-99.224,19.715,67
-99.196,19.431,67
-99.17,19.407,67
-99.159,19.422,67
-99.171,19.419,67
-99.168,19.411,67
-99.17,19.44,67
-99.158,19.418,66
-99.143,19.43,66
-99.21,19.437,66
-99.114,19.326,66
-99.141,19.418,66
-99.16,19.417,66
-99.168,19.404,66
-99.147,19.431,66
-99.129,19.426,66
-99.191,19.346,66
-99.129,19.427,66
-99.14,19.407,66
-99.171,19.399,66
-99.167,19.421,66
-99.139,19.407,66
-99.191,19.34,66
-99.24,19.487,66
-99.166,19.425,66
-99.139,19.433,65
-99.166,19.383,65
-99.272,19.362,65
-99.165,19.416,65
-99.126,19.432,65
-99.173,19.41,65
-99.144,19.373,65
-99.172,19.397,65
-99.163,19.313,65
-99.158,19.501,65
-99.152,19.434,65
-99.18,19.381,65
-99.166,19.405,65
-99.24,19.382,64
-99.139,19.41,64
-99.181,19.369,64
-99.124,19.476,64
-99.197,19.431,64
-99.14,19.405,64
-99.207,19.438,64
-99.259,19.365,64
-99.171,19.408,64
-99.171,19.421,64
-99.126,19.434,64
-99.125,19.433,64
-99.184,19.358,64
-99.148,19.431,64
-99.125,19.431,64
-99.18,19.67,64
-99.128,19.433,63
-99.154,19.425,63
-99.134,19.492,63
-99.187,19.479,63
-99.181,19.37,63
-99.155,19.43,63
-99.19,19.361,63
-99.115,19.44,63
-99.176,19.375,63
-99.163,19.421,63
-99.166,19.414,63
-99.231,19.513,63
-99.2,19.373,63
-99.162,19.429,63
-99.178,19.335,63
-99.114,19.484,63
-99.136,19.425,63
-99.184,19.44,63
-99.247,19.431,63
-99.132,19.296,62
-99.135,19.428,62
-99.068,19.308,62
-99.172,19.422,62
-99.166,19.391,62
-99.18,19.394,62
-99.166,19.416,62
-99.106,19.3,62
-99.101,19.797,62
-99.128,19.455,62
-99.184,19.357,62
-99.171,19.405,62
-98.897,19.264,62
-99.137,19.414,62
-99.167,19.424,62
-99.171,19.425,62
-99.098,19.428,62
-99.157,19.43,62
-99.232,19.514,62
-99.05,19.598,62
-99.125,19.505,62
-99.171,19.417,62
-99.187,19.458,61
-99.165,19.412,61
-99.183,19.362,61
-99.132,19.428,61
-99.192,19.389,61
-99.22,19.531,61
-99.194,19.539,61
-99.142,19.43,61
-99.041,19.582,61
-99.194,19.541,61
-99.05,19.602,61
-99.188,19.437,61
-99.174,19.42,61
-99.207,19.652,61
-99.136,19.443,61
-99.191,19.438,61
-99.187,19.435,61
-99.138,19.426,61
-99.144,19.39,60
-99.205,19.43,60
-99.17,19.432,60
-99.191,19.434,60
-99.179,19.671,60
-99.156,19.422,60
-99.179,19.436,60
-99.141,19.379,60
-99.165,19.413,60
-99.249,19.563,60
-99.132,19.49,60
-99.259,19.396,60
-99.15,19.392,60
-99.224,19.31,60
-99.156,19.428,60
-99.283,19.327,60
-99.171,19.428,60
-99.282,19.398,60
-99.105,19.424,60
-99.167,19.403,60
-99.101,19.356,60
-99.072,19.319,60
-99.351,19.36,60
-99.167,19.425,60
-99.143,19.362,59
-99.139,19.408,59
-99.234,19.511,59
-99.169,19.464,59
-99.19,19.54,59
-99.046,19.601,59
-99.191,19.542,59
-99.158,19.39,59
-99.124,19.426,59
-99.14,19.438,59
-99.1,19.356,59
-99.248,19.505,59
-99.136,19.401,59
-99.082,19.436,59
-99.096,19.652,59
-98.885,19.315,59
-99.165,19.406,59
-99.155,19.417,59
-99.219,19.529,59
-99.144,19.432,59
-99.027,19.531,59
-99.171,19.418,58
-99.169,19.423,58
-99.098,19.642,58
-99.171,19.414,58
-99.131,19.439,58
-99.128,19.456,58
-99.13,19.436,58
-99.164,19.418,58
-99.035,19.516,58
-99.106,19.259,58
-99.129,19.432,58
-99.104,19.26,58
-99.167,19.39,58
-98.868,19.686,58
-99.178,19.377,58
-99.129,19.43,58
-99.209,19.654,58
-99.046,19.6,58
-99.142,19.37,58
-99.185,19.436,58
-98.972,19.711,58
-99.134,19.428,58
-99.16,19.452,58
-98.978,19.339,58
-99.157,19.39,58
-99.193,19.539,58
-99.154,19.399,58
-98.97,19.712,58
-99.156,19.439,58
-99.144,19.399,58
-99.155,19.418,57
-99.204,19.442,57
-99.14,19.432,57
-99.147,19.415,57
-99.179,19.67,57
-99.126,19.429,57
-99.172,19.424,57
-99.204,19.426,57
-99.146,19.413,57
-99.137,19.441,57
-99.076,19.395,57
-99.214,19.689,57
-99.205,19.437,57
-99.009,19.362,57
-99.161,19.414,57
-99.005,19.271,57
-99.184,19.435,57
-99.189,19.403,57
-99.133,19.439,57
-99.162,19.426,56
-99.138,19.408,56
-99.183,19.364,56
-99.134,19.426,56
-99.105,19.262,56
-99.134,19.401,56
-99.241,19.405,56
-99.121,19.494,56
-99.174,19.403,56
-99.189,19.366,56
-99.179,19.667,56
-99.182,19.364,56
-99.155,19.419,56
-99.189,19.373,56
-99.181,19.386,56
-99.147,19.433,56
-99.275,19.361,56
-99.178,19.669,56
-99.206,19.339,56
-99.109,19.338,56
-99.169,19.41,56
-99.156,19.438,56
-99.14,19.429,56
-99.214,19.309,56
-99.17,19.418,56
-99.187,19.48,56
-99.153,19.487,56
-99.139,19.431,56
-99.27,19.403,56
-99.143,19.427,55
-99.224,19.521,55
-99.166,19.406,55
-99.253,19.388,55
-99.164,19.424,55
-99.193,19.54,55
-99.185,19.407,55
-99.191,19.361,55
-99.185,19.434,55
-99.18,19.673,55
-99.14,19.425,55
-99.096,19.468,55
-99.186,19.45,55
-99.089,19.42,55
-99.186,19.405,55
-98.897,19.265,55
-99.162,19.353,55
-99.164,19.41,55
-99.136,19.431,55
-99.126,19.431,55
-99.186,19.432,55
-99.122,19.494,54
-99.187,19.349,54
-99.168,19.429,54
-99.107,19.394,54
-99.183,19.36,54
-99.17,19.511,54
-99.125,19.495,54
-99.107,19.259,54
-99.17,19.441,54
-99.159,19.442,54
-99.106,19.32,54
-99.102,19.262,54
-99.168,19.408,54
-99.177,19.336,54
-99.156,19.402,54
-99.19,19.355,54
-99.186,19.482,54
-99.144,19.445,54
-99.226,19.416,54
-99.171,19.332,54
-98.883,19.51,54
-98.871,19.686,54
-99.183,19.433,54
-99.18,19.386,54
-99.22,19.54,54
-99.158,19.434,54
-99.161,19.393,54
-99.171,19.435,54
-99.191,19.345,54
-99.046,19.599,54
-99.162,19.296,54
-98.867,19.686,54
-99.169,19.381,54
-99.191,19.342,54
-99.156,19.417,54
-99.168,19.395,54
-99.106,19.466,54
-99.14,19.409,54
-99.163,19.374,54
-99.17,19.393,54
-99.151,19.391,54
-99.167,19.408,54
-98.881,19.515,54
-99.135,19.44,54
-98.977,19.358,54
-99.153,19.357,54
-99.13,19.459,53
-99.167,19.366,53
-99.163,19.428,53
-99.1,19.509,53
-99.192,19.538,53
-99.276,19.408,53
-99.142,19.408,53
-98.936,19.613,53
-99.102,19.382,53
-99.203,19.44,53
-99.141,19.432,53
-99.18,19.335,53
-99.198,19.341,53
-99.137,19.401,53
-99.18,19.374,53
-99.18,19.38,53
-99.128,19.425,53
-99.24,19.405,53
-99.103,19.254,53
-99.111,19.451,53
-99.179,19.396,53
-99.152,19.671,53
-99.161,19.43,53
-99.18,19.465,53
-99.187,19.459,53
-99.177,19.433,53
-99.126,19.424,53
-99.112,19.363,53
-99.152,19.449,53
-99.17,19.464,53
-99.114,19.463,53
-99.142,19.53,53
-98.978,19.358,53
-99.275,19.36,53
-99.103,19.395,53
-99.181,19.431,53
-99.084,19.476,53
-99.188,19.371,52
-98.899,19.265,52
-99.203,19.432,52
-99.019,19.402,52
-99.076,19.493,52
-99.076,19.321,52
-99.301,19.356,52
-99.175,19.419,52
-99.105,19.413,52
-99.189,19.374,52
-99.139,19.427,52
-99.163,19.462,52
-99.178,19.426,52
-99.166,19.281,52
-99.027,19.534,52
-99.159,19.428,52
-98.882,19.516,52
-99.178,19.67,52
-99.084,19.477,52
-99.162,19.417,52
-99.249,19.362,52
-99.165,19.405,52
-99.158,19.379,52
-99.155,19.426,52
-99.134,19.415,52
-99.132,19.429,52
-99.231,19.504,52
-99.133,19.493,52
-99.14,19.408,52
-99.148,19.436,52
-99.18,19.671,52
-99.125,19.432,52
-99.162,19.409,52
-99.1,19.796,52
-99.188,19.436,52
-99.152,19.385,52
-99.156,19.424,52
-99.196,19.366,51
-99.044,19.599,51
-99.137,19.409,51
-99.141,19.429,51
-99.129,19.398,51
-99.192,19.343,51
-98.881,19.514,51
-99.224,19.516,51
-99.232,19.474,51
-99.198,19.441,51
-99.176,19.373,51
-99.164,19.371,51
-99.16,19.405,51
-99.157,19.425,51
-99.124,19.407,51
-98.87,19.686,51
-99.239,19.394,51
-99.233,19.519,51
-98.977,19.357,51
-99.174,19.424,51
-99.128,19.432,51
-99.024,19.425,51
-99.164,19.415,51
-99.163,19.427,51
-99.113,19.461,51
-99.118,19.402,51
-98.869,19.686,51
-99.158,19.417,51
-99.29,19.361,51
-99.108,19.445,51
-99.186,19.388,50
-99.264,19.366,50
-99.194,19.538,50
-99.171,19.41,50
-99.125,19.426,50
-99.207,19.43,50
-99.299,19.356,50
-99.172,19.401,50
-99.138,19.437,50
-99.14,19.404,50
-99.144,19.372,50
-99.091,19.36,50
-99.159,19.415,50
-99.078,19.323,50
-99.135,19.491,50
-99.096,19.419,50
-99.161,19.296,50
-99.123,19.443,50
-99.124,19.428,50
-98.881,19.511,50
-99.179,19.459,50
-99.129,19.431,50
-99.18,19.346,50
-99.289,19.361,50
-99.234,19.508,50
-99.137,19.458,50
-99.135,19.401,50
-99.205,19.438,50
-99.103,19.3,50
-99.16,19.414,50
-99.189,19.365,50
-99.211,19.438,50
-99.136,19.438,50
-99.175,19.395,50
-99.138,19.438,50
-99.216,19.429,50
-99.177,19.406,50
-99.082,19.627,49
-99.153,19.359,49
-99.153,19.425,49
-99.131,19.437,49
-99.213,19.427,49
-99.248,19.431,49
-99.139,19.387,49
-99.097,19.453,49
-98.882,19.517,49
-99.177,19.402,49
-99.239,19.407,49
-99.169,19.43,49
-99.172,19.404,49
-98.885,19.515,49
-99.134,19.491,49
-99.21,19.43,49
-99.161,19.426,49
-99.147,19.414,49
-99.186,19.376,49
-99.268,19.383,49
-98.971,19.711,49
-99.206,19.427,49
-99.179,19.406,49
-99.194,19.447,49
-99.039,19.355,49
-99.233,19.476,49
-99.202,19.39,49
-99.127,19.425,49
-99.126,19.354,49
-99.165,19.38,49
-99.146,19.434,49
-99.156,19.429,49
-99.129,19.391,49
-99.17,19.381,49
-99.158,19.422,49
-99.183,19.389,49
-99.317,19.624,49
-99.192,19.544,49
-99.137,19.43,49
-99.128,19.438,49
-99.027,19.546,49
-99.137,19.299,49
-99.145,19.506,49
-99.192,19.434,49
-99.079,19.494,49
-99.143,19.429,49
-99.205,19.428,49
-99.128,19.435,49
-98.898,19.265,49
-99.05,19.466,49
-99.131,19.298,48
-99.109,19.339,48
-99.236,19.357,48
-98.884,19.516,48
-99.125,19.301,48
-99.204,19.428,48
-99.122,19.361,48
-99.227,19.428,48
-99.065,19.339,48
-99.18,19.413,48
-99.262,19.389,48
-99.14,19.328,48
-99.125,19.478,48
-99.074,19.317,48
-99.133,19.484,48
-99.161,19.428,48
-99.157,19.448,48
-99.092,19.46,48
-99.167,19.42,48
-99.184,19.338,48
-99.189,19.434,48
-99.157,19.387,48
-99.139,19.49,48
-99.232,19.423,48
-99.162,19.351,48
-99.099,19.799,48
-99.162,19.428,48
-99.054,19.464,48
-99.176,19.371,48
-99.17,19.423,48
-99.314,19.621,48
-99.188,19.438,48
-99.168,19.412,48
-99.182,19.435,48
-99.168,19.417,48
-99.162,19.41,48
-99.098,19.433,48
-99.287,19.365,48
-99.19,19.433,48
-99.127,19.421,48
-99.142,19.427,48
-99.125,19.434,48
-99.285,19.329,48
-99.135,19.425,48
-99.075,19.395,48
-98.991,19.359,48
-99.206,19.429,48
-98.895,19.26,48
-99.155,19.399,48
-99.162,19.411,48
-99.159,19.419,48
-99.085,19.621,48
-99.169,19.429,47
-99.283,19.399,47
-99.067,19.477,47
-99.124,19.329,47
-99.052,19.567,47
-99.204,19.425,47
-99.189,19.372,47
-99.187,19.364,47
-99.167,19.393,47
-99.151,19.398,47
-99.237,19.667,47
-98.882,19.515,47
-99.15,19.433,47
-98.879,19.511,47
-99.122,19.279,47
-99.274,19.358,47
-99.143,19.371,47
-99.188,19.386,47
-99.15,19.346,47
-99.125,19.468,47
-99.191,19.432,47
-99.29,19.366,47
-99.109,19.428,47
-99.185,19.44,47
-99.177,19.42,47
-99.185,19.437,47
-99.102,19.799,47
-99.173,19.427,47
-99.139,19.406,47
-99.13,19.428,47
-99.177,19.44,47
-99.099,19.64,47
-99.157,19.327,47
-99.158,19.401,47
-99.139,19.411,47
-99.164,19.349,47
-99.003,19.357,47
-99.174,19.41,47
-99.156,19.451,47
-99.174,19.411,47
-98.97,19.711,47
-99.165,19.431,47
-99.208,19.431,47
-99.185,19.389,47
-99.127,19.292,47
-99.071,19.315,47
-99.301,19.354,47
-99.109,19.337,47
-99.075,19.335,47
-99.091,19.412,47
-99.161,19.418,47
-99.14,19.434,47
-99.087,19.444,47
-99.103,19.262,47
-99.172,19.4,47
-99.11,19.379,47
-99.197,19.43,47
-99.251,19.499,47
-99.01,19.256,47
-99.134,19.399,47
-99.156,19.411,47
-98.941,19.287,47
-99.176,19.427,46
-99.129,19.435,46
-99.103,19.265,46
-99.212,19.492,46
-99.163,19.331,46
-99.101,19.384,46
-98.879,19.512,46
-99.183,19.359,46
-99.164,19.43,46
-99.192,19.438,46
-99.154,19.424,46
-99.13,19.46,46
-99.083,19.476,46
-99.133,19.401,46
-99.147,19.377,46
-99.121,19.279,46
-99.087,19.357,46
-99.197,19.361,46
-98.867,19.685,46
-99.161,19.351,46
-99.052,19.603,46
-99.147,19.43,46
-98.978,19.357,46
-99.235,19.383,46
-99.033,19.396,46
-99.158,19.445,46
-99.124,19.478,46
-99.124,19.477,46
-99.182,19.413,46
-99.35,19.361,46
-99.136,19.432,46
-99.138,19.429,46
-99.124,19.436,46
-99.259,19.368,46
-99.136,19.409,46
-99.13,19.458,46
-99.1,19.326,46
-99.138,19.431,46
-99.005,19.272,46
-99.224,19.714,46
-99.171,19.401,46
-99.105,19.263,46
-99.185,19.357,46
-99.143,19.419,46
-99.166,19.403,46
-99.274,19.549,46
-99.141,19.406,46
-99.187,19.338,46
-99.166,19.408,46
-99.172,19.365,46
-99.174,19.303,46
-99.032,19.54,46
-99.166,19.396,46
-99.172,19.396,46
-99.155,19.425,46
-99.072,19.346,46
-99.108,19.338,46
-99.266,19.365,46
-99.173,19.412,46
-99.108,19.521,46
-99.105,19.461,46
-99.127,19.494,46
-99.154,19.4,46
-99.164,19.423,46
-99.19,19.349,45
-99.119,19.324,45
-99.097,19.452,45
-98.9,19.264,45
-99.135,19.407,45
-99.05,19.395,45
-99.13,19.33,45
-99.191,19.543,45
-99.182,19.434,45
-99.119,19.484,45
-99.069,19.309,45
-99.147,19.479,45
-99.186,19.434,45
-99.084,19.478,45
-99.159,19.425,45
-99.179,19.335,45
-99.09,19.538,45
-99.21,19.551,45
-99.089,19.317,45
-99.166,19.415,45
-99.133,19.44,45
-99.217,19.428,45
-99.252,19.389,45
-99.218,19.453,45
-99.282,19.397,45
-99.11,19.365,45
-99.017,19.505,45
-99.122,19.358,45
-99.181,19.672,45
-99.168,19.359,45
-99.131,19.424,45
-99.17,19.43,45
-99.166,19.394,45
-98.943,19.417,45
-99.096,19.799,45
-99.123,19.409,45
-99.027,19.547,45
-99.102,19.327,45
-99.125,19.435,45
-99.157,19.391,45
-99.071,19.484,45
-99.137,19.337,45
-99.243,19.339,45
-99.058,19.507,45
-99.195,19.349,45
-99.17,19.403,45
-99.157,19.383,45
-98.883,19.511,45
-98.895,19.263,45
-99.163,19.43,45
-99.13,19.684,45
-99.174,19.412,45
-99.048,19.599,45
-99.105,19.428,45
-99.19,19.541,45
-99.124,19.427,45
-99.163,19.316,45
-99.165,19.428,45
-99.164,19.661,45
-99.167,19.412,45
-99.173,19.393,45
-99.265,19.365,45
-99.163,19.411,45
-99.162,19.291,45
-99.158,19.427,45
-99.002,19.38,45
-99.275,19.359,45
-99.186,19.484,45
-99.099,19.444,45
-99.125,19.424,45
-99.182,19.392,45
-99.021,19.345,44
-99.155,19.344,44
-99.151,19.393,44
-99.209,19.331,44
-99.134,19.441,44
-99.231,19.36,44
-99.166,19.43,44
-99.167,19.422,44
-99.167,19.413,44
-99.164,19.422,44
-99.138,19.476,44
-99.163,19.418,44
-98.885,19.316,44
-99.152,19.431,44
-99.126,19.409,44
-99.155,19.295,44
-99.136,19.422,44
-99.13,19.434,44
-99.166,19.393,44
-99.125,19.311,44
-99.13,19.399,44
-99.207,19.653,44
-99.127,19.408,44
-99.207,19.429,44
-99.167,19.371,44
-99.207,19.428,44
-99.151,19.438,44
-99.159,19.398,44
-99.019,19.41,44
-99.034,19.637,44
-99.233,19.514,44
-99.233,19.513,44
-99.134,19.4,44
-99.161,19.298,44
-99.128,19.457,44
-99.039,19.544,44
-99.146,19.436,44
-99.217,19.292,44
-99.09,19.36,44
-99.196,19.442,44
-99.177,19.373,44
-99.062,19.48,44
-99.243,19.485,44
-99.181,19.335,44
-99.19,19.435,44
-99.075,19.354,44
-99.17,19.428,44
-98.836,19.702,44
-99.119,19.537,44
-99.082,19.385,44
-99.235,19.474,44
-99.12,19.535,44
-99.191,19.603,44
-99.176,19.383,44
-99.105,19.264,44
-99.097,19.648,44
-99.185,19.482,44
-99.178,19.402,44
-99.171,19.402,44
-99.09,19.537,44
-99.169,19.415,44
-99.091,19.416,44
-99.189,19.347,44
-99.091,19.413,44
-99.172,19.393,44
-99.069,19.318,44
-99.094,19.36,44
-99.188,19.346,44
-99.115,19.408,44
-99.241,19.355,44
-99.115,19.266,44
-99.186,19.438,44
-99.108,19.52,44
-99.101,19.798,44
-98.919,19.311,44
-99.169,19.404,44
-99.259,19.367,44
-98.912,19.638,44
-99.191,19.41,44
-99.104,19.266,44
-99.103,19.652,44
-99.291,19.37,44
-99.164,19.421,43
-98.901,19.263,43
-99.185,19.45,43
-98.881,19.513,43
-99.155,19.416,43
-99.163,19.416,43
-99.158,19.5,43
-99.161,19.358,43
-99.169,19.403,43
-99.127,19.686,43
-99.278,19.361,43
-99.051,19.569,43
-99.156,19.384,43
-98.939,19.302,43
-99.143,19.422,43
-99.034,19.541,43
-98.888,19.268,43
-99.139,19.491,43
-99.211,19.653,43
-99.136,19.415,43
-99.159,19.394,43
-99.118,19.483,43
-99.18,19.372,43
-99.188,19.347,43
-99.254,19.377,43
-99.188,19.372,43
-99.192,19.339,43
-99.194,19.364,43
-99.134,19.516,43
-98.977,19.361,43
-99.179,19.382,43
-99.163,19.405,43
-99.029,19.538,43
-99.114,19.461,43
-98.977,19.356,43
-99.293,19.369,43
-99.046,19.478,43
-99.125,19.43,43
-99.141,19.492,43
-99.059,19.338,43
-99.043,19.394,43
-99.057,19.412,43
-99.155,19.396,43
-98.896,19.26,43
-99.166,19.471,43
-99.169,19.388,43
-99.161,19.385,43
-99.267,19.314,43
-99.178,19.406,43
-99.2,19.448,43
-99.153,19.44,43
-99.184,19.479,43
-99.049,19.602,43
-99.13,19.437,43
-99.17,19.531,43
-98.897,19.26,43
-99.043,19.598,43
-99.018,19.518,43
-99.105,19.258,43
-99.2,19.539,43
-98.915,19.309,43
-99.244,19.38,43
-99.162,19.35,43
-99.118,19.281,43
-99.175,19.429,43
-99.281,19.387,43
-99.119,19.536,43
-99.138,19.492,43
-99.177,19.403,43
-99.119,19.483,43
-99.118,19.481,43
-99.229,19.526,43
-99.169,19.363,43
-99.136,19.426,43
-99.271,19.401,43
-99.147,19.473,43
-99.17,19.416,43
-99.136,19.428,43
-99.154,19.385,43
-99.135,19.429,43
-99.212,19.389,43
-99.149,19.431,43
-99.248,19.307,43
-99.157,19.437,43
-99.244,19.562,42
-99.179,19.369,42
-99.222,19.35,42
-99.21,19.657,42
-99.07,19.489,42
-99.172,19.421,42
-99.175,19.299,42
-99.221,19.339,42
-99.152,19.487,42
-99.13,19.435,42
-99.111,19.315,42
-99.164,19.411,42
-99.187,19.35,42
-99.163,19.404,42
-98.973,19.711,42
-99.14,19.469,42
-99.202,19.389,42
-98.884,19.517,42
-99.228,19.531,42
-99.152,19.301,42
-99.272,19.33,42
-99.187,19.483,42
-99.173,19.37,42
-99.162,19.416,42
-99.242,19.32,42
-99.285,19.328,42
-99.102,19.261,42
